,Year,Change in Temperature (°C),Type,Scenario
123,1853.0,-2.851374427726512,gcm data point,historical
124,1854.0,-1.0846163958001398,gcm data point,historical
125,1854.0,-3.1444407082817634,gcm data point,historical
126,1854.0,-2.810513775879542,gcm data point,historical
127,1854.0,-1.4349242061633731,gcm data point,historical
128,1854.0,-2.3977134989364117,gcm data point,historical
129,1854.0,0.5161181853272865,gcm data point,historical
130,1854.0,1.5800385451084367,gcm data point,historical
131,1854.0,1.0533810301474205,gcm data point,historical
132,1854.0,-0.0008925286449539271,gcm data point,historical
133,1854.0,-2.241782208634163,gcm data point,historical
134,1854.0,-1.043596416377568,gcm data point,historical
135,1854.0,-1.648933565830589,gcm data point,historical
136,1854.0,-3.1940361481102855,gcm data point,historical
137,1854.0,-4.011402909350977,gcm data point,historical
138,1854.0,-3.9165575810656037,gcm data point,historical
139,1854.0,-4.64786150707539,gcm data point,historical
140,1854.0,-0.4393545638503724,gcm data point,historical
141,1854.0,-3.370510549685548,gcm data point,historical
142,1854.0,-3.1433622644580055,gcm data point,historical
143,1854.0,-3.1239442483466746,gcm data point,historical
144,1854.0,-4.460231911772155,gcm data point,historical
145,1854.0,-1.724055279113884,gcm data point,historical
146,1854.0,1.5496848514554813,gcm data point,historical
147,1854.0,0.12084986262715347,gcm data point,historical
148,1854.0,-4.3888029469333105,gcm data point,historical
149,1854.0,3.1648543552743718,gcm data point,historical
150,1854.0,-1.105932922417253,gcm data point,historical
151,1854.0,-0.7606458932880855,gcm data point,historical
152,1854.0,-1.940908355188867,gcm data point,historical
153,1854.0,-2.530151529527757,gcm data point,historical
154,1854.0,-2.050179916214688,gcm data point,historical
155,1855.0,0.4172778847112113,gcm data point,historical
156,1855.0,-3.3513123544570362,gcm data point,historical
157,1855.0,-2.3081977663432554,gcm data point,historical
158,1855.0,-0.3567545161732255,gcm data point,historical
159,1855.0,-2.9812024890078987,gcm data point,historical
160,1855.0,1.1618012956367352,gcm data point,historical
161,1855.0,0.8921897595409405,gcm data point,historical
162,1855.0,1.8402961896849774,gcm data point,historical
163,1855.0,-1.0965588785995806,gcm data point,historical
164,1855.0,-1.8513650321090722,gcm data point,historical
165,1855.0,-0.5443700536591223,gcm data point,historical
166,1855.0,-1.5158227771806878,gcm data point,historical
167,1855.0,-2.84808305462667,gcm data point,historical
168,1855.0,-4.480608835333271,gcm data point,historical
169,1855.0,-3.7624544597500744,gcm data point,historical
170,1855.0,-3.3458438197541795,gcm data point,historical
171,1855.0,-2.0062866737146123,gcm data point,historical
172,1855.0,-2.6770856409702333,gcm data point,historical
173,1855.0,-1.7655924003351515,gcm data point,historical
174,1855.0,-1.6776878361637273,gcm data point,historical
175,1855.0,-3.697430704546832,gcm data point,historical
176,1855.0,-2.2670668744784166,gcm data point,historical
177,1855.0,0.11633470306855997,gcm data point,historical
178,1855.0,-0.3227401852527123,gcm data point,historical
179,1855.0,-4.193893643203353,gcm data point,historical
180,1855.0,3.0636190652671758,gcm data point,historical
181,1855.0,-0.7271532995959546,gcm data point,historical
182,1855.0,-0.04972413895910677,gcm data point,historical
183,1855.0,-4.162141838309822,gcm data point,historical
184,1855.0,-1.6305173970818032,gcm data point,historical
185,1855.0,-0.6424480257875871,gcm data point,historical
186,1856.0,-1.1809821858909686,gcm data point,historical
187,1856.0,-1.8712439804363044,gcm data point,historical
188,1856.0,-2.698937748791991,gcm data point,historical
189,1856.0,-1.127771158023961,gcm data point,historical
190,1856.0,-1.8620713128406123,gcm data point,historical
191,1856.0,0.42527883287368695,gcm data point,historical
192,1856.0,0.844553762030273,gcm data point,historical
193,1856.0,2.457555979397341,gcm data point,historical
194,1856.0,0.00032562431124461,gcm data point,historical
195,1856.0,-2.3767495245222676,gcm data point,historical
196,1856.0,-1.3739668388703308,gcm data point,historical
197,1856.0,-1.833737737660556,gcm data point,historical
198,1856.0,-3.382896219545785,gcm data point,historical
199,1856.0,-4.586331950721217,gcm data point,historical
200,1856.0,-5.025125734201424,gcm data point,historical
201,1856.0,-2.8468378521437785,gcm data point,historical
202,1856.0,0.02361380306939509,gcm data point,historical
203,1856.0,-2.724117311751968,gcm data point,historical
204,1856.0,-2.748813121438559,gcm data point,historical
205,1856.0,-3.020623838703841,gcm data point,historical
206,1856.0,-4.066028124351931,gcm data point,historical
207,1856.0,-1.7547470934214289,gcm data point,historical
208,1856.0,0.2291415131066401,gcm data point,historical
209,1856.0,0.4377526171111299,gcm data point,historical
210,1856.0,-5.529782689239198,gcm data point,historical
211,1856.0,3.007196922745095,gcm data point,historical
212,1856.0,-1.2828051007889485,gcm data point,historical
213,1856.0,-1.5712336245056804,gcm data point,historical
214,1856.0,-3.3355791940780364,gcm data point,historical
215,1856.0,-0.87205038880046,gcm data point,historical
216,1856.0,-2.169543798071686,gcm data point,historical
217,1857.0,1.8709698138099498,gcm data point,historical
218,1857.0,-3.2899065730626376,gcm data point,historical
219,1857.0,-1.6587730245277044,gcm data point,historical
220,1857.0,-1.1121523892238088,gcm data point,historical
221,1857.0,-1.7582469040754063,gcm data point,historical
222,1857.0,0.2503927522732283,gcm data point,historical
223,1857.0,-0.04700106807467819,gcm data point,historical
224,1857.0,2.1254997159448976,gcm data point,historical
225,1857.0,0.6749152951734345,gcm data point,historical
226,1857.0,-2.565581390801185,gcm data point,historical
227,1857.0,-1.775373542101704,gcm data point,historical
228,1857.0,-1.0168943579438405,gcm data point,historical
229,1857.0,-2.080238977092506,gcm data point,historical
230,1857.0,-4.683819614720562,gcm data point,historical
231,1857.0,-3.9133767029203455,gcm data point,historical
232,1857.0,-2.363058842749467,gcm data point,historical
233,1857.0,-0.5611778269201864,gcm data point,historical
234,1857.0,-2.815282913708984,gcm data point,historical
235,1857.0,-2.8716435628751356,gcm data point,historical
236,1857.0,-2.893834339349155,gcm data point,historical
237,1857.0,-4.486115072749499,gcm data point,historical
238,1857.0,-3.162342549563107,gcm data point,historical
239,1857.0,0.9225222617112081,gcm data point,historical
240,1857.0,0.8176645952293597,gcm data point,historical
241,1857.0,-4.895600989451339,gcm data point,historical
242,1857.0,1.603079515766069,gcm data point,historical
243,1857.0,-1.3975258979712066,gcm data point,historical
244,1857.0,-1.779337585465555,gcm data point,historical
245,1857.0,-2.1275342479728465,gcm data point,historical
246,1857.0,-1.9929321029537164,gcm data point,historical
247,1857.0,-2.3435345362318003,gcm data point,historical
248,1858.0,-0.7704590960055953,gcm data point,historical
249,1858.0,-2.8643374926213596,gcm data point,historical
250,1858.0,-2.3685570815283086,gcm data point,historical
251,1858.0,-0.37334655437467745,gcm data point,historical
252,1858.0,-2.1469037641925297,gcm data point,historical
253,1858.0,0.45461168586012946,gcm data point,historical
254,1858.0,0.16648418448670554,gcm data point,historical
255,1858.0,2.214022077390723,gcm data point,historical
256,1858.0,0.9252407829859521,gcm data point,historical
257,1858.0,-1.8874363606083762,gcm data point,historical
258,1858.0,-0.9379071251788105,gcm data point,historical
259,1858.0,-1.4259790769030474,gcm data point,historical
260,1858.0,-3.9915017193825406,gcm data point,historical
261,1858.0,-3.9086837107615224,gcm data point,historical
262,1858.0,-3.9059297584450974,gcm data point,historical
263,1858.0,-2.0292327807699735,gcm data point,historical
264,1858.0,-2.1144912410345,gcm data point,historical
265,1858.0,-2.551575345280014,gcm data point,historical
266,1858.0,-3.220716287751543,gcm data point,historical
267,1858.0,-3.867988814733792,gcm data point,historical
268,1858.0,-3.963608488357636,gcm data point,historical
269,1858.0,-2.569850500280779,gcm data point,historical
270,1858.0,0.49221413585422624,gcm data point,historical
271,1858.0,0.7875149828015537,gcm data point,historical
272,1858.0,-3.6966094241595897,gcm data point,historical
273,1858.0,0.6480029018060804,gcm data point,historical
274,1858.0,-2.659543683266236,gcm data point,historical
275,1858.0,-1.0201305995947791,gcm data point,historical
276,1858.0,-2.9337938584569088,gcm data point,historical
277,1858.0,-1.2973771053895007,gcm data point,historical
278,1858.0,-2.01712612589273,gcm data point,historical
279,1859.0,-0.8780073053097794,gcm data point,historical
280,1859.0,-3.4825108290486355,gcm data point,historical
281,1859.0,-2.7027626120137143,gcm data point,historical
282,1859.0,-0.517325260155701,gcm data point,historical
283,1859.0,-2.150027923537607,gcm data point,historical
284,1859.0,0.8592348656889612,gcm data point,historical
285,1859.0,1.0751663480672278,gcm data point,historical
286,1859.0,2.0506898585259137,gcm data point,historical
287,1859.0,-0.06806804813226108,gcm data point,historical
288,1859.0,-0.6618820731321762,gcm data point,historical
289,1859.0,-0.33885677047413765,gcm data point,historical
290,1859.0,-1.827609884194544,gcm data point,historical
291,1859.0,-3.7154715732961563,gcm data point,historical
292,1859.0,-2.8752290369691877,gcm data point,historical
293,1859.0,-4.720647621040598,gcm data point,historical
294,1859.0,-2.9452902060573933,gcm data point,historical
295,1859.0,-2.5836813138259913,gcm data point,historical
296,1859.0,-3.2196115001896146,gcm data point,historical
297,1859.0,-4.038638587323419,gcm data point,historical
298,1859.0,-2.8526520890229676,gcm data point,historical
299,1859.0,-4.454242113119619,gcm data point,historical
300,1859.0,-2.3184011413777057,gcm data point,historical
301,1859.0,0.34240015720030215,gcm data point,historical
302,1859.0,0.8858531149554096,gcm data point,historical
303,1859.0,-2.604338343394261,gcm data point,historical
304,1859.0,2.723799744206474,gcm data point,historical
305,1859.0,-1.2236617564541348,gcm data point,historical
306,1859.0,-0.7762091321338289,gcm data point,historical
307,1859.0,-4.230489683464327,gcm data point,historical
308,1859.0,-1.8001261370391148,gcm data point,historical
309,1859.0,-1.4153682465251336,gcm data point,historical
310,1860.0,-0.5285817119208218,gcm data point,historical
311,1860.0,-3.042226624529974,gcm data point,historical
312,1860.0,-2.04382103605235,gcm data point,historical
313,1860.0,-0.4040819638652806,gcm data point,historical
314,1860.0,-2.402605822949397,gcm data point,historical
315,1860.0,0.5371097865141223,gcm data point,historical
316,1860.0,1.2146727047410195,gcm data point,historical
317,1860.0,0.8741117822099795,gcm data point,historical
318,1860.0,-2.061286611586013,gcm data point,historical
319,1860.0,-0.46495663231405615,gcm data point,historical
320,1860.0,-1.6520758491100764,gcm data point,historical
321,1860.0,-2.0143239911752744,gcm data point,historical
322,1860.0,-2.7887911128567566,gcm data point,historical
323,1860.0,-3.5646782484006962,gcm data point,historical
324,1860.0,-3.852041042164103,gcm data point,historical
325,1860.0,-2.4424774393201574,gcm data point,historical
326,1860.0,-3.302881290351536,gcm data point,historical
327,1860.0,-2.1521982014590435,gcm data point,historical
328,1860.0,-3.308450576922098,gcm data point,historical
329,1860.0,-5.243122861459199,gcm data point,historical
330,1860.0,-4.617204865690326,gcm data point,historical
331,1860.0,-2.825450457093268,gcm data point,historical
332,1860.0,0.5662949066634724,gcm data point,historical
333,1860.0,-0.35935901617710897,gcm data point,historical
334,1860.0,-3.7797223125838286,gcm data point,historical
335,1860.0,1.7548717509692437,gcm data point,historical
336,1860.0,-0.35806019387626975,gcm data point,historical
337,1860.0,-0.947106709755758,gcm data point,historical
338,1860.0,-1.675151698393563,gcm data point,historical
339,1860.0,-0.44514914911570713,gcm data point,historical
340,1860.0,-1.3423938705087721,gcm data point,historical
341,1861.0,-0.15349632004432578,gcm data point,historical
342,1861.0,-3.288423516822661,gcm data point,historical
343,1861.0,-2.2474768508540706,gcm data point,historical
344,1861.0,-1.5730882656380913,gcm data point,historical
345,1861.0,-2.1377862312343154,gcm data point,historical
346,1861.0,1.8294590089765848,gcm data point,historical
347,1861.0,1.0242641093691986,gcm data point,historical
348,1861.0,2.573596833473289,gcm data point,historical
349,1861.0,0.26396109480123187,gcm data point,historical
350,1861.0,-2.707782584766335,gcm data point,historical
351,1861.0,-2.260988301573832,gcm data point,historical
352,1861.0,-1.5876229887274462,gcm data point,historical
353,1861.0,-3.259642920397198,gcm data point,historical
354,1861.0,-4.148149454535542,gcm data point,historical
355,1861.0,-3.675100090729245,gcm data point,historical
356,1861.0,-2.904988839978273,gcm data point,historical
357,1861.0,-2.7019414077506667,gcm data point,historical
358,1861.0,-1.4678657000394537,gcm data point,historical
359,1861.0,-3.463745026669244,gcm data point,historical
360,1861.0,-4.856096954686279,gcm data point,historical
361,1861.0,-4.683341914746904,gcm data point,historical
362,1861.0,-2.986518821094421,gcm data point,historical
363,1861.0,0.6918087914773423,gcm data point,historical
364,1861.0,-0.5805348337615328,gcm data point,historical
365,1861.0,-3.9618163439068326,gcm data point,historical
366,1861.0,1.8876188359982393,gcm data point,historical
367,1861.0,-0.9685220273547657,gcm data point,historical
368,1861.0,-1.2726796933451965,gcm data point,historical
369,1861.0,-2.729338350006458,gcm data point,historical
370,1861.0,-1.0491726364495548,gcm data point,historical
371,1861.0,-1.4787503000756033,gcm data point,historical
372,1862.0,0.34742274462445266,gcm data point,historical
373,1862.0,-2.8644856715938545,gcm data point,historical
374,1862.0,-2.093622967211161,gcm data point,historical
375,1862.0,-1.2976306586556916,gcm data point,historical
376,1862.0,-1.1665330217173846,gcm data point,historical
377,1862.0,0.7895573514530838,gcm data point,historical
378,1862.0,0.2638948290612575,gcm data point,historical
379,1862.0,1.7522703905841013,gcm data point,historical
380,1862.0,-0.013622221435639403,gcm data point,historical
381,1862.0,-1.8485497286548593,gcm data point,historical
382,1862.0,-1.8030550270969457,gcm data point,historical
383,1862.0,-1.9138631937892683,gcm data point,historical
384,1862.0,-3.534902339372593,gcm data point,historical
385,1862.0,-4.107820955490922,gcm data point,historical
386,1862.0,-3.640584179144412,gcm data point,historical
387,1862.0,-4.61021644486766,gcm data point,historical
388,1862.0,-1.9459443947851582,gcm data point,historical
389,1862.0,-2.4187725856530733,gcm data point,historical
390,1862.0,-3.936588533458462,gcm data point,historical
391,1862.0,-4.799167629640408,gcm data point,historical
392,1862.0,-3.9298097037300863,gcm data point,historical
393,1862.0,-2.011617606342952,gcm data point,historical
394,1862.0,0.7758651901388589,gcm data point,historical
395,1862.0,-1.1396715296777415,gcm data point,historical
396,1862.0,-4.342294422680823,gcm data point,historical
397,1862.0,2.3190224165853692,gcm data point,historical
398,1862.0,-1.1047468509983673,gcm data point,historical
399,1862.0,-2.1149368422492216,gcm data point,historical
400,1862.0,-3.1313525429433753,gcm data point,historical
401,1862.0,-1.738016316789924,gcm data point,historical
402,1862.0,-0.7856861473316599,gcm data point,historical
403,1863.0,0.18657758464962626,gcm data point,historical
404,1863.0,-2.9279850153755547,gcm data point,historical
405,1863.0,-3.396681794618928,gcm data point,historical
406,1863.0,-1.9179400156454562,gcm data point,historical
407,1863.0,-2.4842637763803737,gcm data point,historical
408,1863.0,-0.24204970955770477,gcm data point,historical
409,1863.0,1.2569667283977992,gcm data point,historical
410,1863.0,1.5694037417585491,gcm data point,historical
411,1863.0,-0.696732118366981,gcm data point,historical
412,1863.0,-2.2129640354294793,gcm data point,historical
413,1863.0,-2.5625263156915707,gcm data point,historical
414,1863.0,-1.412813460760674,gcm data point,historical
415,1863.0,-3.884304845581596,gcm data point,historical
416,1863.0,-3.533043050788592,gcm data point,historical
417,1863.0,-3.5521404495406728,gcm data point,historical
418,1863.0,-2.6127891784050803,gcm data point,historical
419,1863.0,-2.894622562571783,gcm data point,historical
420,1863.0,-3.143455577786142,gcm data point,historical
421,1863.0,-4.639067275440482,gcm data point,historical
422,1863.0,-2.413050990235604,gcm data point,historical
423,1863.0,-4.961782215021401,gcm data point,historical
424,1863.0,-2.979661935841648,gcm data point,historical
425,1863.0,0.6712365763386288,gcm data point,historical
426,1863.0,-0.04053371090600422,gcm data point,historical
427,1863.0,-4.690837051638084,gcm data point,historical
428,1863.0,3.040924645234952,gcm data point,historical
429,1863.0,-1.5925486171904026,gcm data point,historical
430,1863.0,-1.8862371057547307,gcm data point,historical
431,1863.0,-3.2878246230622494,gcm data point,historical
432,1863.0,-2.929903184852151,gcm data point,historical
433,1863.0,-1.814155353263743,gcm data point,historical
434,1864.0,-1.1355254505348285,gcm data point,historical
435,1864.0,-4.588468943614544,gcm data point,historical
436,1864.0,-2.919603578004569,gcm data point,historical
437,1864.0,-1.053041620728834,gcm data point,historical
438,1864.0,-1.473629866405247,gcm data point,historical
439,1864.0,1.04037887070416,gcm data point,historical
440,1864.0,1.2455262400134757,gcm data point,historical
441,1864.0,2.200830660620454,gcm data point,historical
442,1864.0,0.6175244425037363,gcm data point,historical
443,1864.0,-2.557212303689539,gcm data point,historical
444,1864.0,-1.1961287521401687,gcm data point,historical
445,1864.0,-1.5128430304359313,gcm data point,historical
446,1864.0,-2.9903975662833204,gcm data point,historical
447,1864.0,-4.30647540750283,gcm data point,historical
448,1864.0,-4.107122097451281,gcm data point,historical
449,1864.0,-1.5869362255876922,gcm data point,historical
450,1864.0,-2.4256417084482678,gcm data point,historical
451,1864.0,-2.0633507709054015,gcm data point,historical
452,1864.0,-3.623260264526664,gcm data point,historical
453,1864.0,-2.6817731035911265,gcm data point,historical
454,1864.0,-4.006892135702969,gcm data point,historical
455,1864.0,-1.1617493337843712,gcm data point,historical
456,1864.0,0.7195165583305538,gcm data point,historical
457,1864.0,-0.43162884847743044,gcm data point,historical
458,1864.0,-4.040036639354923,gcm data point,historical
459,1864.0,2.526510289088037,gcm data point,historical
460,1864.0,-1.5800060868351125,gcm data point,historical
461,1864.0,-0.6284649105636504,gcm data point,historical
462,1864.0,-2.1329370411222612,gcm data point,historical
463,1864.0,-1.7434642142912935,gcm data point,historical
464,1864.0,-1.7086815236762618,gcm data point,historical
465,1865.0,-1.3150612344480237,gcm data point,historical
466,1865.0,-1.9747048433790724,gcm data point,historical
467,1865.0,-2.06318846107024,gcm data point,historical
468,1865.0,-1.0151210406629048,gcm data point,historical
469,1865.0,-1.5709253917140131,gcm data point,historical
470,1865.0,1.2621389941306802,gcm data point,historical
471,1865.0,1.0103010163940098,gcm data point,historical
472,1865.0,2.6058097045249724,gcm data point,historical
473,1865.0,-1.1621012970314837,gcm data point,historical
474,1865.0,-1.6168585634673605,gcm data point,historical
475,1865.0,-0.7783429566204063,gcm data point,historical
476,1865.0,-0.9857752029417384,gcm data point,historical
477,1865.0,-3.522762067868996,gcm data point,historical
478,1865.0,-3.596768708370803,gcm data point,historical
479,1865.0,-4.202552999022089,gcm data point,historical
480,1865.0,-2.28607870245753,gcm data point,historical
481,1865.0,-3.229947598577951,gcm data point,historical
482,1865.0,-3.286736708836713,gcm data point,historical
483,1865.0,-4.130399143505713,gcm data point,historical
484,1865.0,-1.8532702691848044,gcm data point,historical
485,1865.0,-4.9837378367250835,gcm data point,historical
486,1865.0,-1.7390146089102814,gcm data point,historical
487,1865.0,-0.4342919785524373,gcm data point,historical
488,1865.0,-0.8210431567952696,gcm data point,historical
489,1865.0,-3.5206467471325027,gcm data point,historical
490,1865.0,0.5252818325050725,gcm data point,historical
491,1865.0,-1.0544674130725866,gcm data point,historical
492,1865.0,-1.2396020789474278,gcm data point,historical
493,1865.0,-3.0331208139645582,gcm data point,historical
494,1865.0,-0.5225063472304896,gcm data point,historical
495,1865.0,-2.0367085301130032,gcm data point,historical
496,1866.0,-0.43638181819488864,gcm data point,historical
497,1866.0,-1.7716759099939168,gcm data point,historical
498,1866.0,-3.1650620194023986,gcm data point,historical
499,1866.0,-0.4927275341796076,gcm data point,historical
500,1866.0,-1.552000096735469,gcm data point,historical
501,1866.0,1.1845613360636662,gcm data point,historical
502,1866.0,0.7191248648093733,gcm data point,historical
503,1866.0,1.3462991011395502,gcm data point,historical
504,1866.0,-0.7702751359984745,gcm data point,historical
505,1866.0,-1.9518710245775424,gcm data point,historical
506,1866.0,-1.0598102189919132,gcm data point,historical
507,1866.0,-1.4172819773875176,gcm data point,historical
508,1866.0,-3.345304354888526,gcm data point,historical
509,1866.0,-4.3274407141964275,gcm data point,historical
510,1866.0,-3.37205450583167,gcm data point,historical
511,1866.0,-3.9894702800291952,gcm data point,historical
512,1866.0,-2.192399948901027,gcm data point,historical
513,1866.0,-3.1672636305052606,gcm data point,historical
514,1866.0,-3.395938586079069,gcm data point,historical
515,1866.0,-3.762520439741479,gcm data point,historical
516,1866.0,-5.477643598737757,gcm data point,historical
517,1866.0,-1.8314209625180524,gcm data point,historical
518,1866.0,1.099472451989243,gcm data point,historical
519,1866.0,0.4720307966380233,gcm data point,historical
520,1866.0,-3.4795117121178123,gcm data point,historical
521,1866.0,3.8137884548463035,gcm data point,historical
522,1866.0,-2.1321622844945978,gcm data point,historical
523,1866.0,-0.8331751081845482,gcm data point,historical
524,1866.0,-1.9620630776892654,gcm data point,historical
525,1866.0,-1.8700211504450976,gcm data point,historical
526,1866.0,-1.7428962972458635,gcm data point,historical
527,1867.0,-0.15493325097094157,gcm data point,historical
528,1867.0,-2.2669197168976325,gcm data point,historical
529,1867.0,-2.005407622593168,gcm data point,historical
530,1867.0,-0.5632586837228359,gcm data point,historical
531,1867.0,-1.2584719054952416,gcm data point,historical
532,1867.0,0.7593380203636002,gcm data point,historical
533,1867.0,1.255463836281308,gcm data point,historical
534,1867.0,2.047443349665116,gcm data point,historical
535,1867.0,-0.729626334958823,gcm data point,historical
536,1867.0,-2.0812148555340286,gcm data point,historical
537,1867.0,-1.2953052560233687,gcm data point,historical
538,1867.0,-1.913342686102908,gcm data point,historical
539,1867.0,-4.795692472446035,gcm data point,historical
540,1867.0,-3.625238418786182,gcm data point,historical
541,1867.0,-3.429138895537619,gcm data point,historical
542,1867.0,-1.1604591336960652,gcm data point,historical
543,1867.0,-2.8396511659462362,gcm data point,historical
544,1867.0,-3.1269808801386603,gcm data point,historical
545,1867.0,-3.171526921256657,gcm data point,historical
546,1867.0,-3.4724170448749305,gcm data point,historical
547,1867.0,-5.529777610987992,gcm data point,historical
