,max,min,sum,mean,std,skew,kurtosis
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r5.epw,37.83846048556115,14.000960485561157,217204.91042075338,24.72733497504082,2.7007024239651147,0.5288474453065445,1.8662476562517285
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_5%_r25.epw,35.483929076788094,13.570040187899217,211598.91817740467,24.08913002930376,2.6401483691878163,0.2778915405533841,1.1735670077084435
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r30.epw,35.45069754227721,13.505181306361669,210380.66529254738,23.950440037858048,2.5405855972100264,0.052965632959957695,0.8452213023540667
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_5%_r6.epw,36.60711788046739,13.9025295385682,216551.67587560066,24.652968565073614,2.884856487803509,0.5771949499715417,1.413444146892917
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_5%_r6.epw,36.94107872823445,14.236490386335252,219663.41001105882,25.007218808180117,2.9124316992521613,0.6061420415271264,1.4543937997798113
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r9.epw,37.18648848522805,13.218282515542144,212805.63592744136,24.22650682234073,2.749921077556466,0.07487356303412268,1.296822346805445
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_95%_r12.epw,37.6449124373188,14.000960485561157,217169.03642195908,24.72325095878488,2.8848078888435977,0.29512701731155244,1.2573325591857265
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r3.epw,38.8484898534722,16.81337646159153,234748.9163112324,26.724603405195147,2.714535688660071,0.2549224615438683,0.742088135127787
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r17.epw,38.02390661702531,14.38204432250043,216851.52426154749,24.68710431028504,2.764782548764536,0.29664509721776894,1.2641336675212576
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_5%_r15.epw,37.81893916618185,15.296359783471845,231734.25480563825,26.3814042356134,3.1312130807700616,0.3629581967907086,0.661258263375399
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_95%_r9.epw,39.47552645013851,14.944602111114769,228209.60524254243,25.980146316317324,2.8059385192312285,0.21020186211711267,1.6604141285447862
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_95%_r14.epw,38.19392666563154,14.628185924890804,222236.5569786043,25.300154482993115,2.8161668101182484,0.36461236481910514,1.2337731066926225
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_95%_r17.epw,37.87835268086013,14.236490386335252,215600.31832460247,24.54466283294626,2.771070412869202,0.3140975211137312,1.3265277365679702
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r39.epw,37.76093280470084,14.628185924890804,219721.44237030603,25.01382540645621,2.798314547132715,0.20791862988065712,1.4717114029433733
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_95%_r19.epw,36.27789725812539,13.505181306361669,214133.4342981304,24.377667839040168,2.9893643163591674,0.5031572105492289,1.1224976156775095
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_5%_r8.epw,40.08404427916873,17.34265886899894,237067.8251272323,26.98859575674334,2.9952736996720346,0.6338747610125632,1.5251970666910197
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r30.epw,37.60699481011369,14.38204432250043,218532.04820673648,24.87842078856248,2.6125048061387326,0.20280130353449766,1.201349408973083
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_95%_r33.epw,35.810760682808,13.475279978866167,210770.27965578495,23.99479504278126,2.6097282089539093,0.26150257996304527,1.271474142185379
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_5%_r24.epw,39.116119871382736,15.03105459561698,226210.70967874964,25.752585345940933,3.036295126462284,0.4475844063909075,1.3580730008825221
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_95%_r21.epw,38.68917586043299,14.721919795530264,221553.8451019014,25.22243227480629,2.8636888157201694,0.5590808776040032,1.5571045007840891
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_95%_r25.epw,37.63489544984871,15.08258063503388,225332.0314600221,25.652553672588525,2.7203995342887106,0.3899617543342169,1.3515412221410377
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_5%_r26.epw,34.919114261973284,13.570040187899217,210639.53857886605,23.979911040399195,2.435395696446384,-0.1906590398597004,0.5218943057602075
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_5%_r15.epw,37.15758857647633,14.635009193766322,225755.77598181186,25.70079416914963,3.108816027119657,0.3511057784867207,0.6842229863623497
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_5%_r22.epw,37.09518738627357,13.475279978866167,211356.7401115594,24.06155966661716,2.6527222389717546,0.28849433285766984,1.3595692461284608
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_95%_r27.epw,36.837217386894416,13.9025295385682,219749.70328709847,25.017042723941554,3.050076226041993,0.5047872844121076,0.9744916340743375
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r6.epw,36.70554882746034,14.000960485561157,217474.83521028823,24.758064117747676,2.893760965814055,0.5863163882283742,1.4239762538274205
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r31.epw,34.520084591895674,13.505181306361669,210689.09451896054,23.985552654708496,2.5951013094754805,0.11831211051543085,0.645603253679778
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_5%_r7.epw,37.43077027930894,13.9025295385682,215144.15485206962,24.492731654380172,2.7742693129312084,0.6185343054388636,1.9536554758483615
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r10.epw,36.76070474302296,13.53020794115286,213168.47665118446,24.26781382640997,2.7430897018670275,0.4150701555780024,1.5903067939777809
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_95%_r13.epw,37.85929381889448,14.000960485561157,216009.83027252558,24.591283045597976,2.7329804830623696,0.3613502331455363,1.258972989573936
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_5%_r7.epw,37.856397793742666,14.236490386335252,218346.0522910206,24.857246390143178,2.8229425674267863,0.692977528265389,2.140774078492018
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r4.epw,39.27540574880897,17.21575114443859,234932.00280122733,26.745446584839556,2.606927069584521,0.2536122592158469,1.4252551246234737
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_5%_r16.epw,38.92043385754592,15.296359783471845,228734.50649208948,26.03990283379769,2.6720056818992615,0.35194941016896547,1.2816479468056472
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_95%_r10.epw,39.199563948420135,15.256527536725486,228702.94269206136,26.03630950501471,2.7943160343152598,0.4848707909509961,1.7299972801159327
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r40.epw,38.19392666563154,14.628185924890804,223344.51791099843,25.426288468921232,2.8347735101273495,0.3726677427512004,1.271485955336734
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_95%_r18.epw,38.29065705300192,14.236490386335252,219109.17155864628,24.944122445200605,2.8253223113645327,0.42593235966302223,1.3965990585794086
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_95%_r34.epw,37.74194664553283,13.475279978866167,212769.58985813239,24.222403217001148,2.841531346643524,0.5242413814228166,1.5680874977590649
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_95%_r20.epw,37.363514639695,13.505181306361669,213135.03369692495,24.26400656841121,2.8403635141674903,0.5114772362015075,1.8913638328107738
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r18.epw,38.43621098916709,14.38204432250043,220056.2083279221,25.051936285054616,2.784010627335482,0.3977976553705704,1.4630972720939277
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_5%_r25.epw,37.63489544984871,15.08258063503388,225209.58034784262,25.63861342757722,2.6958308126754353,0.3549140439377114,1.3104456780149252
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r7.epw,37.529201226301886,14.000960485561157,216076.5388745147,24.598877376425524,2.787262476656308,0.6407973777482999,2.0139468891808714
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_95%_r15.epw,37.15076530760081,14.628185924890804,225724.00047953217,25.6971767394737,3.112770068150564,0.36135131853069946,0.7066105498157063
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r31.epw,36.943906019873225,14.38204432250043,219241.47065433458,24.959183817660573,2.756158276716466,0.41076389679031255,1.2252634192598477
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_5%_r16.epw,38.2590832678404,14.635009193766322,222758.0472461061,25.359522682844137,2.65293796386758,0.34965286505593507,1.2825176677479901
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_95%_r28.epw,37.43910361264228,13.9025295385682,214336.19356741136,24.40075063381338,2.6980306371311826,0.4063534983554642,1.630347687742225
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_5%_r27.epw,35.671895106154324,13.570040187899217,215473.61944143038,24.53023900744887,2.874987381498902,0.36806004558470823,0.8848597854019422
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_5%_r9.epw,40.3218255356656,15.790901196641869,235610.1634518709,26.822650666196925,2.7972923587932392,0.1839623399028055,1.5722932214331071
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_95%_r26.epw,37.09646952392277,15.08258063503388,225039.06909229408,25.619201854769017,2.617429770973238,0.14972935878466515,1.0927178852794026
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_5%_r23.epw,35.13790447384254,13.475279978866167,211263.7393464693,24.05097214782265,2.794559880145599,0.2965983496457287,1.0320291806136663
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r32.epw,35.70571939577954,13.505181306361669,210915.090362767,24.011280779003307,2.537342865252172,0.26896643342393756,1.5448406103375754
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_95%_r22.epw,38.254916601173726,14.635009193766322,222664.22454441825,25.348841592032787,2.803364996945062,0.4751424819789205,1.5706200200064653
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_5%_r8.epw,37.843914948738,15.1025295385682,216964.53709494692,24.699970070008156,2.9222404299743494,0.5441358087832723,1.3850559688897124
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r11.epw,37.66587352123255,13.570040187899217,212768.98973334112,24.22233489678295,2.704657723221963,0.46939710380876204,1.852997304780979
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_95%_r14.epw,37.566701226301895,14.000960485561157,216668.17431115644,24.666231137427506,2.8065406248049727,0.35575441731850843,1.2370623249780333
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r5.epw,39.98015886899893,16.14265886899894,236578.19240369715,26.932854326468597,2.814036518955616,0.6852833456324796,1.9981776272082414
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_95%_r11.epw,39.39219311680518,15.296359783471845,228365.43238923367,25.997886200958742,2.769644555833806,0.5231797311615406,1.787975710668015
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_5%_r8.epw,38.17787579650505,15.436490386335253,220007.61398305747,25.04640414196893,2.943365021428481,0.569416697923981,1.424430000168614
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_5%_r17.epw,38.93822207799672,15.296359783471845,224615.71298733432,25.571005576881074,2.74023075956344,0.3110629329326647,1.4229962040000035
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_95%_r19.epw,37.00920633809898,14.236490386335252,220766.16402857212,25.132760021467213,3.0193959302989835,0.5264218364123904,1.112997113810097
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_95%_r35.epw,37.37111331219951,14.675279978866168,212145.0540573591,24.151303968279272,2.8059274036259074,0.7120009388366583,2.2058725302356117
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r19.epw,37.15476027426415,14.38204432250043,221883.04747923138,25.259909776779125,2.9951807475019034,0.5049711837409981,1.1113300531393748
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_5%_r26.epw,36.43165470910795,15.08258063503388,224862.23418894352,25.599070376700915,2.5733919510889756,0.029966625581277207,0.7480534901998186
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r41.epw,38.295469723419096,14.628185924890804,223170.79468558752,25.406511234698588,2.8161350064344086,0.4903142254661472,1.3683325502866022
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_5%_r17.epw,38.2768714882912,14.635009193766322,219086.12705996895,24.94149898223646,2.7686338604563656,0.30735711092113194,1.3017213235739358
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r8.epw,37.94234589573095,15.200960485561154,217865.8400032231,24.802577413846603,2.928900403968951,0.5511538030402992,1.3922100178938126
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_5%_r28.epw,37.10661426197328,13.570040187899217,211026.9793246523,24.02401859342575,2.630114887121413,0.3150458055219116,1.5144069860613336
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r32.epw,38.02431494735794,14.38204432250043,218939.5488644444,24.92481202919419,2.62826697875277,0.4874764153560169,2.09845064131961
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_95%_r21.epw,37.07141311600292,13.5773556453489,211177.0697199197,24.041105387058195,2.774903250174163,0.43483867396658155,1.3360711443542308
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_95%_r29.epw,37.52660361264228,13.9025295385682,217727.8923073793,24.78687298581342,2.886778855875761,0.4172179691831405,1.0053040475843136
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_95%_r16.epw,38.48686725598974,14.628185924890804,222935.14472418957,25.37968405330103,2.691738763863564,0.41076791372013693,1.4924700491197451
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r33.epw,35.3149035285839,13.505181306361669,210551.59243417063,23.969898956531097,2.541025155288503,0.15202257798314733,1.108666025035245
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_95%_r27.epw,38.01726848336009,15.08258063503388,230464.5187982202,26.236853232948203,3.09267189159073,0.5166799997073465,0.9074193280602167
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_95%_r23.epw,38.16000919376632,14.635009193766322,222471.9957394484,25.32695762061103,2.914495824471987,0.4028358327753087,1.0686831542218207
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_5%_r10.epw,40.04586303394722,16.102826622252586,236120.95241587705,26.880800593793328,2.793584552379464,0.48491584805170407,1.7362755918968138
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_5%_r24.epw,37.04102071960691,13.42375393944927,211272.1079627489,24.051924859147892,2.8796861491592654,0.23817647340843837,1.0636649495245867
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r12.epw,37.21399213965686,13.570040187899217,213211.81247724037,24.272747322090265,2.8595611394123908,0.25553849792094274,1.1789209766162299
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_5%_r9.epw,36.27181100186554,13.550771866211129,215598.81652412232,24.544491862947226,2.7312539085358423,0.04242886323066725,1.2195454575142413
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_95%_r15.epw,36.52353986827116,14.000960485561157,220299.8516969775,25.07967346277126,3.122944917045382,0.3572592208245904,0.6641903640904396
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_5%_r9.epw,37.61868492240443,13.88473271397818,218643.5674698558,24.891116515238178,2.7471134357488025,0.0677821499012373,1.2759035201722484
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_95%_r6.epw,38.847247210898125,16.14265886899894,237183.80213150554,27.001798967612658,3.0060647971711503,0.6377434815589503,1.3323590351262404
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_95%_r12.epw,38.94031173522949,15.296359783471845,228767.5525403919,26.043664906691728,2.921975385514259,0.3357083663719271,1.2798442043148675
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2040_95%_r20.epw,38.09482371966858,14.236490386335252,219912.89256913922,25.035620738745024,2.8953126403531053,0.5527495555899545,1.8354127944167398
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_5%_r42.epw,36.64207481377969,14.628185924890804,222437.34922959039,25.32301334581003,2.8581106039474915,0.436334120030953,0.9952698299094336
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2040_5%_r9.epw,36.6863241445104,13.649202813204084,216501.41673972225,24.647246896599448,2.7362491989164757,0.04950338412431136,1.2334118653629367
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_5%_r20.epw,38.24037765583376,14.38204432250043,220985.4974616703,25.157729674597707,2.865324081303229,0.5352354451902847,1.895446883750592
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2080_5%_r18.epw,39.35052645013851,15.296359783471845,228444.9618982133,26.006940106808134,2.8300360137833103,0.42968284869185464,1.3949411577850257
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2020_95%_r36.epw,36.580153854290806,13.475279978866167,211940.10141108415,24.127971472118123,2.9749892370443116,0.4935895904421997,1.374067488355339
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_5%_r27.epw,38.01726848336009,15.08258063503388,230290.30887674488,26.217020591614546,3.070920089550407,0.5111908225409607,0.9494386769006278
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2060_5%_r18.epw,38.68917586043299,14.635009193766322,222463.8149796408,25.326026295496252,2.804512570954362,0.41049907401219904,1.425387389766326
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2040_95%_r30.epw,37.127480026181466,13.9025295385682,214257.75471801552,24.39182089230677,2.6018677586169234,0.17866992418775268,1.1414009967239065
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_5%_r29.epw,37.19411426197328,13.570040187899217,213883.53984135605,24.349219016547757,2.7624095008287903,0.2873526569742943,0.9162417955542614
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2060_95%_r33.epw,38.63204432250042,14.38204432250043,219019.3318669217,24.9338947935927,2.670595835338104,0.3943997254565633,1.6710333056118327
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_95%_r22.epw,37.125088713769074,13.505181306361669,212475.85134205697,24.188963039851465,2.749183789479067,0.38851073113150925,1.3910990421788703
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP245_2080_95%_r17.epw,38.27004821941568,14.628185924890804,218762.87484752366,24.904698866977245,2.740632266313163,0.3101190445345276,1.419080911561824
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2060_95%_r28.epw,38.61915470910795,15.08258063503388,224890.93871185364,25.602338195793372,2.7223677252473393,0.422460468518888,1.5928457398773825
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2080_5%_r11.epw,40.238492202332274,16.14265886899894,235769.4554165906,26.84078499733563,2.765588708278326,0.519251098967038,1.7956408229765315
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP370_2020_5%_r34.epw,37.77184797302834,13.505181306361669,212451.15130672377,24.186151105045855,2.7600393229839373,0.45275547333250193,1.648518938054377
USA_HI_MCB.Hawaii-Kaneohe.Bay.MCAS.Oahu.911760_TMYx.2004-2018_Adjusted_for_HuiOHauulaSSP585_2020_95%_r13.epw,36.5232240939468,13.570040187899217,211876.3412687834,24.120712803823192,2.695581988432285,0.30031136758553933,1.0515679330345553
