,Year,Change in Temperature (°C),Type,Scenario
202,1856.0,-0.8182149538388899,gcm data point,historical
203,1856.0,-0.6094689783505487,gcm data point,historical
204,1856.0,-1.3991266496078083,gcm data point,historical
205,1856.0,-1.383954671768322,gcm data point,historical
206,1856.0,-1.1582694130398181,gcm data point,historical
207,1856.0,-1.2798100606373168,gcm data point,historical
208,1856.0,-2.9303904589068566,gcm data point,historical
209,1856.0,-2.5685292079117517,gcm data point,historical
210,1856.0,-1.8219556194343909,gcm data point,historical
211,1856.0,0.03429365196029721,gcm data point,historical
212,1856.0,-0.31833694534259394,gcm data point,historical
213,1856.0,-1.808976393767466,gcm data point,historical
214,1856.0,-0.05297895301214339,gcm data point,historical
215,1856.0,-0.44646339338493135,gcm data point,historical
216,1856.0,-0.10050721846459965,gcm data point,historical
217,1857.0,-1.3344197973765404,gcm data point,historical
218,1857.0,0.5292591662631594,gcm data point,historical
219,1857.0,-0.09257021909201057,gcm data point,historical
220,1857.0,-0.9507640553241004,gcm data point,historical
221,1857.0,-1.6561988608963247,gcm data point,historical
222,1857.0,-1.1949188586397668,gcm data point,historical
223,1857.0,-0.45323319211746593,gcm data point,historical
224,1857.0,-2.2928398050486862,gcm data point,historical
225,1857.0,-0.8263799302698089,gcm data point,historical
226,1857.0,-0.28290566132631056,gcm data point,historical
227,1857.0,0.4589082077685589,gcm data point,historical
228,1857.0,-0.03265026032204332,gcm data point,historical
229,1857.0,-0.8307849810014432,gcm data point,historical
230,1857.0,-0.5743069847328002,gcm data point,historical
231,1857.0,-1.7654161113337068,gcm data point,historical
232,1857.0,-0.9486726625049755,gcm data point,historical
233,1857.0,-0.8400411799356107,gcm data point,historical
234,1857.0,-0.7502911068149842,gcm data point,historical
235,1857.0,-1.0236468948241964,gcm data point,historical
236,1857.0,-1.6791606310952147,gcm data point,historical
237,1857.0,-1.5011636319572972,gcm data point,historical
238,1857.0,-0.5371471509681669,gcm data point,historical
239,1857.0,-2.9250116507438406,gcm data point,historical
240,1857.0,-2.797137758232452,gcm data point,historical
241,1857.0,-1.2375679890815832,gcm data point,historical
242,1857.0,0.8157725387168853,gcm data point,historical
243,1857.0,-0.34922667356721604,gcm data point,historical
244,1857.0,-1.4794581792817212,gcm data point,historical
245,1857.0,0.04232866554184511,gcm data point,historical
246,1857.0,-0.6810856233122422,gcm data point,historical
247,1857.0,0.03290545821369051,gcm data point,historical
248,1858.0,-1.1048801292424741,gcm data point,historical
249,1858.0,0.26432885159505304,gcm data point,historical
250,1858.0,-0.9778130587470173,gcm data point,historical
251,1858.0,-1.1904694882599642,gcm data point,historical
252,1858.0,-2.0875899679150507,gcm data point,historical
253,1858.0,-1.342076887633823,gcm data point,historical
254,1858.0,-0.9517395878852994,gcm data point,historical
255,1858.0,-0.7906470426889882,gcm data point,historical
256,1858.0,-0.8750264532191068,gcm data point,historical
257,1858.0,0.22535714815126084,gcm data point,historical
258,1858.0,0.22698550906085302,gcm data point,historical
259,1858.0,-0.039123314679159193,gcm data point,historical
260,1858.0,-1.214207759677322,gcm data point,historical
261,1858.0,-0.7495609342543048,gcm data point,historical
262,1858.0,-1.5273670970814237,gcm data point,historical
263,1858.0,-1.0905461375180039,gcm data point,historical
264,1858.0,-1.0337407298180779,gcm data point,historical
265,1858.0,-1.2508928210918953,gcm data point,historical
266,1858.0,-1.2562636175167086,gcm data point,historical
267,1858.0,-1.755511327498084,gcm data point,historical
268,1858.0,-1.4933313570735436,gcm data point,historical
269,1858.0,-1.0058133727603717,gcm data point,historical
270,1858.0,-3.132047206266577,gcm data point,historical
271,1858.0,-2.524978323469611,gcm data point,historical
272,1858.0,-1.0994837902188124,gcm data point,historical
273,1858.0,0.3037769204712504,gcm data point,historical
274,1858.0,-0.5210769279816532,gcm data point,historical
275,1858.0,-1.9634375137255802,gcm data point,historical
276,1858.0,-0.03354562692777563,gcm data point,historical
277,1858.0,-0.2981762610932037,gcm data point,historical
278,1858.0,-0.7635215907815791,gcm data point,historical
279,1859.0,-1.4031752500745256,gcm data point,historical
280,1859.0,0.7561590147835773,gcm data point,historical
281,1859.0,-0.30036128776225723,gcm data point,historical
282,1859.0,-2.0517071341747624,gcm data point,historical
283,1859.0,-1.0653123877186772,gcm data point,historical
284,1859.0,-0.7936281071475833,gcm data point,historical
285,1859.0,-1.541029177610767,gcm data point,historical
286,1859.0,-0.7592218816922127,gcm data point,historical
287,1859.0,-0.6619543788646638,gcm data point,historical
288,1859.0,0.5754711516678981,gcm data point,historical
289,1859.0,-0.3577200659672144,gcm data point,historical
290,1859.0,-0.06383332358836924,gcm data point,historical
291,1859.0,-1.3161458334718077,gcm data point,historical
292,1859.0,-0.8581564880050792,gcm data point,historical
293,1859.0,-1.9806346977811131,gcm data point,historical
294,1859.0,-1.6457756527426,gcm data point,historical
295,1859.0,-0.8147325756380042,gcm data point,historical
296,1859.0,-0.7924955787128738,gcm data point,historical
297,1859.0,-1.1280664468337136,gcm data point,historical
298,1859.0,-2.077938044928203,gcm data point,historical
299,1859.0,-0.8658747755339959,gcm data point,historical
300,1859.0,-1.2352013826024404,gcm data point,historical
301,1859.0,-2.887901603210821,gcm data point,historical
302,1859.0,-2.232931586369432,gcm data point,historical
303,1859.0,-1.3074378774813908,gcm data point,historical
304,1859.0,0.9547950322528322,gcm data point,historical
305,1859.0,-0.3548242729317508,gcm data point,historical
306,1859.0,-1.9385246357549022,gcm data point,historical
307,1859.0,-0.46513833385949965,gcm data point,historical
308,1859.0,-0.3636802011241116,gcm data point,historical
309,1859.0,-0.1753039153802547,gcm data point,historical
310,1860.0,-0.961757005950119,gcm data point,historical
311,1860.0,1.1080816794411135,gcm data point,historical
312,1860.0,-0.9937207960495016,gcm data point,historical
313,1860.0,-1.3963096434036402,gcm data point,historical
314,1860.0,-1.3789744755965785,gcm data point,historical
315,1860.0,-0.6267682432938386,gcm data point,historical
316,1860.0,-1.3707938345903585,gcm data point,historical
317,1860.0,-1.5745555539435827,gcm data point,historical
318,1860.0,-0.9643451837330304,gcm data point,historical
319,1860.0,-0.2803482022438857,gcm data point,historical
320,1860.0,-0.7367062955748338,gcm data point,historical
321,1860.0,0.03779313185140154,gcm data point,historical
322,1860.0,-1.3229860655439438,gcm data point,historical
323,1860.0,-1.3061948292905186,gcm data point,historical
324,1860.0,-1.3332091382475255,gcm data point,historical
325,1860.0,-0.8184460022052917,gcm data point,historical
326,1860.0,-0.9952900378497702,gcm data point,historical
327,1860.0,-1.1396109754915074,gcm data point,historical
328,1860.0,-1.0477515735180418,gcm data point,historical
329,1860.0,-1.9533989821263162,gcm data point,historical
330,1860.0,-0.8656630879341947,gcm data point,historical
331,1860.0,-1.4397436284924652,gcm data point,historical
332,1860.0,-3.2445822063763785,gcm data point,historical
333,1860.0,-1.660059974536921,gcm data point,historical
334,1860.0,-1.2278052340481054,gcm data point,historical
335,1860.0,0.7793024433329947,gcm data point,historical
336,1860.0,-0.9474931015471952,gcm data point,historical
337,1860.0,-2.0790758657124115,gcm data point,historical
338,1860.0,0.017647999612677268,gcm data point,historical
339,1860.0,-0.5546931292153658,gcm data point,historical
340,1860.0,-0.5808254938460777,gcm data point,historical
341,1861.0,-0.9282475952678624,gcm data point,historical
342,1861.0,0.43223541023468215,gcm data point,historical
343,1861.0,-1.040273082365843,gcm data point,historical
344,1861.0,-1.4409042332302988,gcm data point,historical
345,1861.0,-1.5421530253564697,gcm data point,historical
346,1861.0,-0.011740554006507864,gcm data point,historical
347,1861.0,-2.173560054257223,gcm data point,historical
348,1861.0,-0.9369795286644376,gcm data point,historical
349,1861.0,-0.6295121373839265,gcm data point,historical
350,1861.0,-0.07842024718809171,gcm data point,historical
351,1861.0,-0.6263541093130129,gcm data point,historical
352,1861.0,-0.13158191600189184,gcm data point,historical
353,1861.0,-0.3304634101198758,gcm data point,historical
354,1861.0,-0.6929036041324252,gcm data point,historical
355,1861.0,-1.2255055971135107,gcm data point,historical
356,1861.0,-1.2759736196263702,gcm data point,historical
357,1861.0,-0.7532992795032669,gcm data point,historical
358,1861.0,-1.616081282138282,gcm data point,historical
359,1861.0,-1.746395490434793,gcm data point,historical
360,1861.0,-2.9089760403513765,gcm data point,historical
361,1861.0,-1.0277421816433616,gcm data point,historical
362,1861.0,-1.3015972109490122,gcm data point,historical
363,1861.0,-3.511349057935604,gcm data point,historical
364,1861.0,-2.1058003100118867,gcm data point,historical
365,1861.0,-1.1971677751438392,gcm data point,historical
366,1861.0,1.2049675880139716,gcm data point,historical
367,1861.0,-1.0198709638706873,gcm data point,historical
368,1861.0,-1.8905834976266078,gcm data point,historical
369,1861.0,0.09771847120111943,gcm data point,historical
370,1861.0,-0.5339157535944423,gcm data point,historical
371,1861.0,-0.6149264960796472,gcm data point,historical
372,1862.0,-1.261140210679514,gcm data point,historical
373,1862.0,0.5526693906884361,gcm data point,historical
374,1862.0,-0.8532528723685573,gcm data point,historical
375,1862.0,-1.3124560489726491,gcm data point,historical
376,1862.0,-1.8165833658918586,gcm data point,historical
377,1862.0,-0.80344413847547,gcm data point,historical
378,1862.0,-1.9641690113196546,gcm data point,historical
379,1862.0,-1.3754518990775182,gcm data point,historical
380,1862.0,-0.29832906774265666,gcm data point,historical
381,1862.0,0.17946678348607747,gcm data point,historical
382,1862.0,-0.36395194475721837,gcm data point,historical
383,1862.0,-0.39572361466190387,gcm data point,historical
384,1862.0,-0.3980434812757494,gcm data point,historical
385,1862.0,-0.5391191198845604,gcm data point,historical
386,1862.0,-1.1569915635265602,gcm data point,historical
387,1862.0,-1.1658097257534337,gcm data point,historical
388,1862.0,-0.40537693177725487,gcm data point,historical
389,1862.0,-1.764029591227029,gcm data point,historical
390,1862.0,-1.9031313237439917,gcm data point,historical
391,1862.0,-2.028556092335691,gcm data point,historical
392,1862.0,-0.9592341861690556,gcm data point,historical
393,1862.0,-0.9264830549602721,gcm data point,historical
394,1862.0,-3.7846742908645865,gcm data point,historical
395,1862.0,-2.6153818100657418,gcm data point,historical
396,1862.0,-1.1426708982719447,gcm data point,historical
397,1862.0,0.8882480348415243,gcm data point,historical
398,1862.0,-1.3995911833912373,gcm data point,historical
399,1862.0,-2.167730922659132,gcm data point,historical
400,1862.0,-0.3117985482484755,gcm data point,historical
401,1862.0,-0.5754707957901246,gcm data point,historical
402,1862.0,-0.24330518468076434,gcm data point,historical
403,1863.0,-0.8758457891430567,gcm data point,historical
404,1863.0,0.9090509178357138,gcm data point,historical
405,1863.0,-0.9594736924714766,gcm data point,historical
406,1863.0,-1.868190302780306,gcm data point,historical
407,1863.0,-1.15425155165849,gcm data point,historical
408,1863.0,-0.7472682800434995,gcm data point,historical
409,1863.0,-0.9233889073207138,gcm data point,historical
410,1863.0,-1.5823030298339518,gcm data point,historical
411,1863.0,-0.5154647496391362,gcm data point,historical
412,1863.0,-0.10785386781913076,gcm data point,historical
413,1863.0,0.10320660410809523,gcm data point,historical
414,1863.0,-0.6823898759538451,gcm data point,historical
415,1863.0,-1.067644985607103,gcm data point,historical
416,1863.0,-0.850756187555703,gcm data point,historical
417,1863.0,-0.6576474319105046,gcm data point,historical
418,1863.0,-1.6904094335840227,gcm data point,historical
419,1863.0,-0.9843872062132277,gcm data point,historical
420,1863.0,-1.30565402305416,gcm data point,historical
421,1863.0,-1.3776673296911213,gcm data point,historical
422,1863.0,-1.326834301521103,gcm data point,historical
423,1863.0,-0.9547138156047481,gcm data point,historical
424,1863.0,-1.4487781030627502,gcm data point,historical
425,1863.0,-3.718498244230659,gcm data point,historical
426,1863.0,-2.6099261560065656,gcm data point,historical
427,1863.0,-1.4231725549540784,gcm data point,historical
428,1863.0,0.6178383404226793,gcm data point,historical
429,1863.0,-0.9146840612044116,gcm data point,historical
430,1863.0,-1.9341340051800557,gcm data point,historical
431,1863.0,-0.3632834851620146,gcm data point,historical
432,1863.0,-0.7344234757276809,gcm data point,historical
433,1863.0,-0.06973962141751144,gcm data point,historical
434,1864.0,-0.7602551553883359,gcm data point,historical
435,1864.0,0.7160281556011796,gcm data point,historical
436,1864.0,-1.0368912952344544,gcm data point,historical
437,1864.0,-1.248339149808487,gcm data point,historical
438,1864.0,-1.4123349271397956,gcm data point,historical
439,1864.0,-0.3858874795151337,gcm data point,historical
440,1864.0,-1.3118977313913547,gcm data point,historical
441,1864.0,-0.9264084151893712,gcm data point,historical
442,1864.0,-0.3402414967137588,gcm data point,historical
443,1864.0,-0.15166755626739814,gcm data point,historical
444,1864.0,-0.21803634444631825,gcm data point,historical
445,1864.0,-0.07693676710448472,gcm data point,historical
446,1864.0,-0.9503403230154959,gcm data point,historical
447,1864.0,-1.0846519947283468,gcm data point,historical
448,1864.0,-1.0593034259263732,gcm data point,historical
449,1864.0,-0.8904367403574724,gcm data point,historical
450,1864.0,-1.0948213696966036,gcm data point,historical
451,1864.0,-1.8151776103600241,gcm data point,historical
452,1864.0,-1.7954133044161154,gcm data point,historical
453,1864.0,-1.5093892895977206,gcm data point,historical
454,1864.0,-1.3255975750486186,gcm data point,historical
455,1864.0,-1.0737980495479746,gcm data point,historical
456,1864.0,-3.459941722033136,gcm data point,historical
457,1864.0,-3.548605477176295,gcm data point,historical
458,1864.0,-1.4476635370784265,gcm data point,historical
459,1864.0,-0.5762969510071798,gcm data point,historical
460,1864.0,-0.5625883173663055,gcm data point,historical
461,1864.0,-1.8580845825338201,gcm data point,historical
462,1864.0,-0.42835651933768304,gcm data point,historical
463,1864.0,-0.6335688472280481,gcm data point,historical
464,1864.0,0.06961413450073906,gcm data point,historical
465,1865.0,-1.2771135560261655,gcm data point,historical
466,1865.0,0.9484044968821763,gcm data point,historical
467,1865.0,-0.9970310711135539,gcm data point,historical
468,1865.0,-1.2454456407099883,gcm data point,historical
469,1865.0,-1.94555264517669,gcm data point,historical
470,1865.0,-0.12176162550332492,gcm data point,historical
471,1865.0,-1.3311608328023112,gcm data point,historical
472,1865.0,-0.9078172297671472,gcm data point,historical
473,1865.0,-0.5569518698899287,gcm data point,historical
474,1865.0,-0.09789556932383903,gcm data point,historical
475,1865.0,-0.8029507740438362,gcm data point,historical
476,1865.0,0.25638515427999664,gcm data point,historical
477,1865.0,-0.6536135022719805,gcm data point,historical
478,1865.0,-0.44596214840873927,gcm data point,historical
479,1865.0,-1.439774980044092,gcm data point,historical
480,1865.0,-1.1363219526249395,gcm data point,historical
481,1865.0,-1.0476641457112237,gcm data point,historical
482,1865.0,-1.2558720630237303,gcm data point,historical
483,1865.0,-2.17669901001625,gcm data point,historical
484,1865.0,-1.8081247452622051,gcm data point,historical
485,1865.0,-0.6649799738287925,gcm data point,historical
486,1865.0,-1.5352027998560516,gcm data point,historical
487,1865.0,-2.8112277591569637,gcm data point,historical
488,1865.0,-2.639178196680632,gcm data point,historical
489,1865.0,-1.2134768935165994,gcm data point,historical
490,1865.0,0.12121419352331486,gcm data point,historical
491,1865.0,-0.30380444119407457,gcm data point,historical
492,1865.0,-2.3860188776345694,gcm data point,historical
493,1865.0,-0.5398475409023717,gcm data point,historical
494,1865.0,-0.967500552916249,gcm data point,historical
495,1865.0,-0.05114526404992148,gcm data point,historical
496,1866.0,-0.8981791830197494,gcm data point,historical
497,1866.0,0.6635924839473546,gcm data point,historical
498,1866.0,-1.2583977943730815,gcm data point,historical
499,1866.0,-1.3673173980839124,gcm data point,historical
500,1866.0,-1.977964774258453,gcm data point,historical
501,1866.0,-0.12476934041075083,gcm data point,historical
502,1866.0,-0.7397374496671318,gcm data point,historical
503,1866.0,-1.517511267683176,gcm data point,historical
504,1866.0,-0.037730133427999135,gcm data point,historical
505,1866.0,-0.4595818251384003,gcm data point,historical
506,1866.0,-0.9502211522759012,gcm data point,historical
507,1866.0,-0.12675709780774014,gcm data point,historical
508,1866.0,-0.8662000086296757,gcm data point,historical
509,1866.0,-1.246394533105331,gcm data point,historical
510,1866.0,-0.8986824124202712,gcm data point,historical
511,1866.0,-1.1343923052105538,gcm data point,historical
512,1866.0,-0.9521404813867775,gcm data point,historical
513,1866.0,-0.9718310834142585,gcm data point,historical
514,1866.0,-1.9177626774687724,gcm data point,historical
515,1866.0,-1.3686648819398783,gcm data point,historical
516,1866.0,-0.6191051581081979,gcm data point,historical
517,1866.0,-0.5423386924773013,gcm data point,historical
518,1866.0,-2.919345103636715,gcm data point,historical
519,1866.0,-2.334682975888086,gcm data point,historical
520,1866.0,-1.576513784910503,gcm data point,historical
521,1866.0,-0.08803457757596789,gcm data point,historical
522,1866.0,-0.43880505864808583,gcm data point,historical
523,1866.0,-2.0542298338287424,gcm data point,historical
524,1866.0,-0.33546590836726864,gcm data point,historical
525,1866.0,-0.7688486675793911,gcm data point,historical
526,1866.0,-0.5667704848411859,gcm data point,historical
527,1867.0,-0.9821448663277579,gcm data point,historical
528,1867.0,1.0177588254862258,gcm data point,historical
529,1867.0,-0.9694223980361585,gcm data point,historical
530,1867.0,-1.2947181519642754,gcm data point,historical
531,1867.0,-1.26153536107023,gcm data point,historical
532,1867.0,0.06200727280651108,gcm data point,historical
533,1867.0,-0.7479154151613443,gcm data point,historical
534,1867.0,-1.6406756847708266,gcm data point,historical
535,1867.0,-0.24829532285150435,gcm data point,historical
536,1867.0,-0.044839298286944995,gcm data point,historical
537,1867.0,-0.4365987784345293,gcm data point,historical
538,1867.0,-0.4507731081426982,gcm data point,historical
539,1867.0,-0.6957988687506145,gcm data point,historical
540,1867.0,-0.7651865042333839,gcm data point,historical
