Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
21:40:00,1.295063E+00,1.682831E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,5.442697E+00,6.346075E+04,6.129842E+04,1.301104E+00,1.677863E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.634616E+00,4.311427E+04,4.020087E+04,1.691523E+00,1.356202E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.642835E+00,4.320685E+04,4.026328E+04
21:50:00,1.293812E+00,1.683861E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,5.424062E+00,6.305837E+04,6.088610E+04,1.299872E+00,1.678878E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.615726E+00,4.270901E+04,3.978245E+04,1.689132E+00,1.358171E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.607136E+00,4.261242E+04,3.964735E+04
22:00:00,1.292575E+00,1.684881E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,5.405915E+00,6.266146E+04,6.047941E+04,1.298658E+00,1.679878E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.597373E+00,4.230979E+04,3.937027E+04,1.686757E+00,1.360128E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.572895E+00,4.203442E+04,3.904838E+04
22:10:00,1.146728E+00,1.805048E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,4.629766E+00,5.484095E+04,5.181521E+04,1.151807E+00,1.800869E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.990147E+00,3.574392E+04,3.191901E+04,1.404640E+00,1.592564E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.963086E+00,3.542523E+04,3.154636E+04
22:20:00,1.001091E+00,1.925043E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.918312E+00,4.766896E+04,4.383342E+04,1.005162E+00,1.921690E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.386100E+00,2.911829E+04,2.443876E+04,1.147346E+00,1.804546E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.359323E+00,2.878709E+04,2.404825E+04
22:30:00,8.556611E-01,1.779824E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,3.264880E+00,4.073397E+04,3.617444E+04,8.587216E-01,1.786190E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.835909E+00,2.283756E+04,1.740642E+04,9.653700E-01,1.954476E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.801278E+00,2.240015E+04,1.690303E+04
22:40:00,7.134050E-01,1.483923E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.639296E+00,3.361800E+04,2.835129E+04,7.143765E-01,1.485944E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.339237E+00,1.682942E+04,1.071957E+04,7.835870E-01,1.629906E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.299482E+00,1.632146E+04,1.015109E+04
22:50:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,2.034829E+00,2.621085E+04,2.039708E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.594026E-01,1.065008E+04,4.652110E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,8.216571E-01,1.018232E+04,4.447787E+03
23:00:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.591297E+00,2.044854E+04,1.424310E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.101804E-01,8.688456E+03,3.730338E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.101804E-01,8.688456E+03,3.730338E+03
23:10:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.716882E+00,2.214564E+04,1.594348E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.101804E-01,8.576059E+03,3.616335E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.101804E-01,8.576059E+03,3.616335E+03
23:20:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.795190E+00,2.312188E+04,1.689683E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.131995E-01,8.499643E+03,3.517220E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.101804E-01,8.463662E+03,3.502331E+03
23:30:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.828437E+00,2.344742E+04,1.718696E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.300292E-01,8.584674E+03,3.483029E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.122272E-01,8.375334E+03,3.398094E+03
23:40:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.853417E+00,2.364648E+04,1.735613E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.468308E-01,8.664054E+03,3.443306E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.134959E-01,8.277332E+03,3.289613E+03
23:50:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.871828E+00,2.375381E+04,1.743768E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.590382E-01,8.685542E+03,3.377755E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.156597E-01,8.189170E+03,3.184719E+03
24:00:00,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,1.886858E+00,2.381393E+04,1.747585E+04,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.756989E-01,8.753422E+03,3.327378E+03,7.101804E-01,1.477216E+04,7.101804E-01,0.000000E+00,0.000000E+00,7.101804E-01,0.000000E+00,7.315354E-01,8.255056E+03,3.137938E+03
Coinc Peak   ,1.543618E+00,6.542112E+00,1.944887E+04,8.329997E+04,1.754814E+00,4.919432E+00,1.960947E+04,6.483239E+04,2.559808E+00,5.554636E+00,1.964604E+04,7.285410E+04
NonCoinc Peak,1.543618E+00,7.209630E+00,1.944887E+04,8.329997E+04,1.754814E+00,5.762027E+00,1.960947E+04,6.483239E+04,2.559808E+00,6.073819E+00,1.964604E+04,7.285410E+04
