,Year,Change in Temperature (°C),Type,Scenario
116,1853.0,0.4037167866065374,gcm data point,historical
117,1853.0,-2.323236504812485,gcm data point,historical
118,1853.0,-0.029199823893009125,gcm data point,historical
119,1853.0,-1.4061553381852718,gcm data point,historical
120,1853.0,-2.6950533308684044,gcm data point,historical
121,1853.0,0.2212132923551735,gcm data point,historical
122,1853.0,-1.5863954834870242,gcm data point,historical
123,1853.0,-2.4617429916231686,gcm data point,historical
124,1854.0,-3.1807368469052335,gcm data point,historical
125,1854.0,-1.7770527999655314,gcm data point,historical
126,1854.0,-4.211972279490624,gcm data point,historical
127,1854.0,-0.88086448142883,gcm data point,historical
128,1854.0,-0.9316095605038868,gcm data point,historical
129,1854.0,-0.29331826383338466,gcm data point,historical
130,1854.0,-0.5298550132411606,gcm data point,historical
131,1854.0,1.1760764418419853,gcm data point,historical
132,1854.0,-2.0905492474354332,gcm data point,historical
133,1854.0,-0.4999243646409468,gcm data point,historical
134,1854.0,-0.798720637857798,gcm data point,historical
135,1854.0,-1.1490700606304927,gcm data point,historical
136,1854.0,-1.3813252050096025,gcm data point,historical
137,1854.0,-1.3966653809790728,gcm data point,historical
138,1854.0,0.3673410990420507,gcm data point,historical
139,1854.0,-2.5900818922792723,gcm data point,historical
140,1854.0,0.38517172252437604,gcm data point,historical
141,1854.0,-1.7669661183090284,gcm data point,historical
142,1854.0,-1.21480831428903,gcm data point,historical
143,1854.0,-2.63523627679956,gcm data point,historical
144,1854.0,0.05745775690525079,gcm data point,historical
145,1854.0,-1.2183594507545195,gcm data point,historical
146,1854.0,-0.047430297116818565,gcm data point,historical
147,1854.0,-1.2437362181525486,gcm data point,historical
148,1854.0,-2.5144493457592034,gcm data point,historical
149,1854.0,1.7603973878277657,gcm data point,historical
150,1854.0,-2.7909574688520706,gcm data point,historical
151,1854.0,-3.4080563800303025,gcm data point,historical
152,1854.0,-0.8937458720856739,gcm data point,historical
153,1854.0,-0.17209084551603837,gcm data point,historical
154,1854.0,-0.3830969989930395,gcm data point,historical
155,1855.0,-1.4129494590602576,gcm data point,historical
156,1855.0,-3.3564389192368935,gcm data point,historical
157,1855.0,-3.4058219224847903,gcm data point,historical
158,1855.0,-1.9118280882653949,gcm data point,historical
159,1855.0,-1.6641792774617556,gcm data point,historical
160,1855.0,0.10017375550933139,gcm data point,historical
161,1855.0,0.05157161246478381,gcm data point,historical
162,1855.0,0.4316021775097738,gcm data point,historical
163,1855.0,-0.9581536232388999,gcm data point,historical
164,1855.0,-0.9052650559456765,gcm data point,historical
165,1855.0,-1.9595015197112957,gcm data point,historical
166,1855.0,-1.0633725762050972,gcm data point,historical
167,1855.0,0.5172414196902082,gcm data point,historical
168,1855.0,-1.705893849088227,gcm data point,historical
169,1855.0,0.1662937970298799,gcm data point,historical
170,1855.0,-1.6937507563033023,gcm data point,historical
171,1855.0,0.3211009875985269,gcm data point,historical
172,1855.0,-1.6333088083403027,gcm data point,historical
173,1855.0,-2.794711277162264,gcm data point,historical
174,1855.0,-1.6050090379778794,gcm data point,historical
175,1855.0,0.20568089527586153,gcm data point,historical
176,1855.0,-2.10556294753178,gcm data point,historical
177,1855.0,-1.2506530084391443,gcm data point,historical
178,1855.0,-0.5797379166507426,gcm data point,historical
179,1855.0,-1.4812202365603753,gcm data point,historical
180,1855.0,1.4550170259159927,gcm data point,historical
181,1855.0,-2.590316297141044,gcm data point,historical
182,1855.0,-1.8190542357659183,gcm data point,historical
183,1855.0,0.4760630519090796,gcm data point,historical
184,1855.0,-0.12444224683076754,gcm data point,historical
185,1855.0,-0.5082018623393196,gcm data point,historical
186,1856.0,-2.4377406736763305,gcm data point,historical
187,1856.0,-2.2236330250635206,gcm data point,historical
188,1856.0,-3.2621588960528243,gcm data point,historical
189,1856.0,-2.3765474815739367,gcm data point,historical
190,1856.0,-0.45452116850344737,gcm data point,historical
191,1856.0,-0.2547880290694593,gcm data point,historical
192,1856.0,0.9137285855236428,gcm data point,historical
193,1856.0,1.2114055609383172,gcm data point,historical
194,1856.0,-2.4825568054494056,gcm data point,historical
195,1856.0,0.4471293721933307,gcm data point,historical
196,1856.0,-0.005346040107042427,gcm data point,historical
197,1856.0,-1.4402855836487447,gcm data point,historical
198,1856.0,-0.09157340723947982,gcm data point,historical
199,1856.0,-0.2559834793372602,gcm data point,historical
200,1856.0,-0.12448186021185847,gcm data point,historical
201,1856.0,-1.2053667780468231,gcm data point,historical
202,1856.0,-0.6948173536466129,gcm data point,historical
203,1856.0,-0.594200475804314,gcm data point,historical
204,1856.0,-1.4431361902664435,gcm data point,historical
205,1856.0,-3.54524612067587,gcm data point,historical
206,1856.0,0.5685731546241186,gcm data point,historical
207,1856.0,-1.7606761489519158,gcm data point,historical
208,1856.0,-0.1492998853312315,gcm data point,historical
209,1856.0,0.7393998174207468,gcm data point,historical
210,1856.0,-1.588325752112155,gcm data point,historical
211,1856.0,1.0049363044186066,gcm data point,historical
212,1856.0,-3.0430191656856778,gcm data point,historical
213,1856.0,-3.4454652257142584,gcm data point,historical
214,1856.0,-0.011750049064005452,gcm data point,historical
215,1856.0,-1.106588667689664,gcm data point,historical
216,1856.0,-0.17990549616479257,gcm data point,historical
217,1857.0,-2.6605588045763398,gcm data point,historical
218,1857.0,-1.5652190060519615,gcm data point,historical
219,1857.0,-3.501520388870347,gcm data point,historical
220,1857.0,-1.1296470662321099,gcm data point,historical
221,1857.0,-0.34184302558480795,gcm data point,historical
222,1857.0,0.8559899047995714,gcm data point,historical
223,1857.0,-0.1420192067038215,gcm data point,historical
224,1857.0,0.09807552354095606,gcm data point,historical
225,1857.0,-0.20664127178076797,gcm data point,historical
226,1857.0,-2.610645306695119,gcm data point,historical
227,1857.0,0.3182522959690459,gcm data point,historical
228,1857.0,-0.537686189668193,gcm data point,historical
229,1857.0,-1.3136111000240476,gcm data point,historical
230,1857.0,-1.291829026532696,gcm data point,historical
231,1857.0,-1.6008679866868647,gcm data point,historical
232,1857.0,-2.3369631720814255,gcm data point,historical
233,1857.0,-1.1074848157592214,gcm data point,historical
234,1857.0,-0.9143554006139425,gcm data point,historical
235,1857.0,-1.236622442127782,gcm data point,historical
236,1857.0,-1.5830835281914233,gcm data point,historical
237,1857.0,-0.31204138246567936,gcm data point,historical
238,1857.0,-1.6860926497148512,gcm data point,historical
239,1857.0,0.17858222016297987,gcm data point,historical
240,1857.0,0.13850528305289345,gcm data point,historical
241,1857.0,-1.237033276718364,gcm data point,historical
242,1857.0,1.4243811994061844,gcm data point,historical
243,1857.0,-2.483173779245476,gcm data point,historical
244,1857.0,-3.2407650176180596,gcm data point,historical
245,1857.0,-0.9052256899819895,gcm data point,historical
246,1857.0,-1.292377215376007,gcm data point,historical
247,1857.0,0.145471138416724,gcm data point,historical
248,1858.0,-2.8363112401136163,gcm data point,historical
249,1858.0,-2.2496652169699587,gcm data point,historical
250,1858.0,-3.579087757696527,gcm data point,historical
251,1858.0,-1.231186989391631,gcm data point,historical
252,1858.0,-0.7986239582636472,gcm data point,historical
253,1858.0,-0.5776820981909054,gcm data point,historical
254,1858.0,-1.2949471012381082,gcm data point,historical
255,1858.0,1.2644291888202588,gcm data point,historical
256,1858.0,-0.37832722284724696,gcm data point,historical
257,1858.0,-0.19173361790910803,gcm data point,historical
258,1858.0,-0.23201106167550734,gcm data point,historical
259,1858.0,-0.6776241365372471,gcm data point,historical
260,1858.0,-0.1873726633074284,gcm data point,historical
261,1858.0,-0.9370195211616306,gcm data point,historical
262,1858.0,0.15882875585157308,gcm data point,historical
263,1858.0,-0.6993978307928614,gcm data point,historical
264,1858.0,-0.6708501148184496,gcm data point,historical
265,1858.0,-0.30245580670134586,gcm data point,historical
266,1858.0,-1.497420539212328,gcm data point,historical
267,1858.0,-1.4346152826763046,gcm data point,historical
268,1858.0,-0.1820189639464047,gcm data point,historical
269,1858.0,-3.038775984299434,gcm data point,historical
270,1858.0,-0.40642623634437314,gcm data point,historical
271,1858.0,-0.0015364132243576023,gcm data point,historical
272,1858.0,-2.2607553837577825,gcm data point,historical
273,1858.0,-0.9080517009964524,gcm data point,historical
274,1858.0,-2.5027217773651387,gcm data point,historical
275,1858.0,-2.3393737889193744,gcm data point,historical
276,1858.0,0.9377833080827145,gcm data point,historical
277,1858.0,-2.325933424015602,gcm data point,historical
278,1858.0,0.08548753307286461,gcm data point,historical
279,1859.0,-3.3381187275509205,gcm data point,historical
280,1859.0,-3.435971372556537,gcm data point,historical
281,1859.0,-3.190917796747499,gcm data point,historical
282,1859.0,-1.4369950462026964,gcm data point,historical
283,1859.0,-0.9766381115013019,gcm data point,historical
284,1859.0,0.3295399226877862,gcm data point,historical
285,1859.0,-0.8436652131497908,gcm data point,historical
286,1859.0,1.4489610272723894,gcm data point,historical
287,1859.0,-1.910517464823215,gcm data point,historical
288,1859.0,-1.0589625885601208,gcm data point,historical
289,1859.0,-0.635934444660279,gcm data point,historical
290,1859.0,-1.3433826581238577,gcm data point,historical
291,1859.0,-1.1867935171993622,gcm data point,historical
292,1859.0,-1.5438956388932183,gcm data point,historical
293,1859.0,-1.6117471343207512,gcm data point,historical
294,1859.0,-2.2851106978762346,gcm data point,historical
295,1859.0,-0.894894610333381,gcm data point,historical
296,1859.0,1.1622347232658967,gcm data point,historical
297,1859.0,-3.1840218373679363,gcm data point,historical
298,1859.0,-2.266743173456234,gcm data point,historical
299,1859.0,-0.4931072853256637,gcm data point,historical
300,1859.0,-1.5640937012346967,gcm data point,historical
301,1859.0,-0.8339520850637427,gcm data point,historical
302,1859.0,-1.279470868361841,gcm data point,historical
303,1859.0,-2.7955540174355633,gcm data point,historical
304,1859.0,0.6833055596962936,gcm data point,historical
305,1859.0,-1.6758801130048369,gcm data point,historical
306,1859.0,-1.9451071012991292,gcm data point,historical
307,1859.0,-0.4234295136764672,gcm data point,historical
308,1859.0,-0.6441338558038296,gcm data point,historical
309,1859.0,0.0883278496140747,gcm data point,historical
310,1860.0,-2.8852373996880942,gcm data point,historical
311,1860.0,-2.39030103971254,gcm data point,historical
312,1860.0,-4.007319705449163,gcm data point,historical
313,1860.0,-1.1906515443544095,gcm data point,historical
314,1860.0,-0.047228632340534205,gcm data point,historical
315,1860.0,0.9615779393782304,gcm data point,historical
316,1860.0,-0.12312270304175854,gcm data point,historical
317,1860.0,0.7095494412714629,gcm data point,historical
318,1860.0,0.16716978057604592,gcm data point,historical
319,1860.0,-0.03449567330164882,gcm data point,historical
320,1860.0,-0.4556783359557812,gcm data point,historical
321,1860.0,-0.25120673725348297,gcm data point,historical
322,1860.0,-1.3884803538438746,gcm data point,historical
323,1860.0,-0.26154115850596327,gcm data point,historical
324,1860.0,-2.413249370247115,gcm data point,historical
325,1860.0,-1.52828815295004,gcm data point,historical
326,1860.0,-0.990612220094647,gcm data point,historical
327,1860.0,-0.39307231385737396,gcm data point,historical
328,1860.0,-1.923801019069174,gcm data point,historical
329,1860.0,-2.8079635883254355,gcm data point,historical
330,1860.0,-0.5767810300018255,gcm data point,historical
331,1860.0,-2.471392271107675,gcm data point,historical
332,1860.0,-0.352149996003277,gcm data point,historical
333,1860.0,0.22094854338473624,gcm data point,historical
334,1860.0,-2.6168055125421006,gcm data point,historical
335,1860.0,1.1597572064094948,gcm data point,historical
336,1860.0,-3.499701164408293,gcm data point,historical
337,1860.0,-2.5366879157326707,gcm data point,historical
338,1860.0,-0.3712499102393849,gcm data point,historical
339,1860.0,-0.733880946131535,gcm data point,historical
340,1860.0,0.05530364122608944,gcm data point,historical
341,1861.0,-1.4494513727823914,gcm data point,historical
342,1861.0,-3.382513794893839,gcm data point,historical
343,1861.0,-3.731972984320805,gcm data point,historical
344,1861.0,-0.7320662881016915,gcm data point,historical
345,1861.0,-1.2378845686074555,gcm data point,historical
346,1861.0,1.3850976834389144,gcm data point,historical
347,1861.0,-1.2586178306103193,gcm data point,historical
348,1861.0,1.0068598326794245,gcm data point,historical
349,1861.0,-0.5092716786750202,gcm data point,historical
350,1861.0,-0.20536736626524998,gcm data point,historical
351,1861.0,-1.0108780713825354,gcm data point,historical
352,1861.0,-0.5734556219944125,gcm data point,historical
353,1861.0,-1.3699111353379863,gcm data point,historical
354,1861.0,-0.7759112972846083,gcm data point,historical
355,1861.0,-0.6522636725185293,gcm data point,historical
356,1861.0,-2.003569843089622,gcm data point,historical
357,1861.0,-1.0655782435796368,gcm data point,historical
358,1861.0,-0.8572159098021075,gcm data point,historical
359,1861.0,-1.8461808699121889,gcm data point,historical
360,1861.0,-2.0180780975404105,gcm data point,historical
361,1861.0,0.3068861041113564,gcm data point,historical
362,1861.0,-3.4087441224260147,gcm data point,historical
363,1861.0,-0.8379910017015391,gcm data point,historical
364,1861.0,-0.15581376407135394,gcm data point,historical
365,1861.0,-1.7490030566353312,gcm data point,historical
366,1861.0,1.6608283759586584,gcm data point,historical
367,1861.0,-3.074111356869537,gcm data point,historical
368,1861.0,-2.018244496338184,gcm data point,historical
369,1861.0,-0.32402601956522403,gcm data point,historical
370,1861.0,-1.3941859005498713,gcm data point,historical
371,1861.0,1.1340603089552133,gcm data point,historical
372,1862.0,-1.8654197785479028,gcm data point,historical
373,1862.0,-2.178029218924621,gcm data point,historical
374,1862.0,-2.778782856637349,gcm data point,historical
375,1862.0,-2.2396052799828112,gcm data point,historical
376,1862.0,-0.8774117250075051,gcm data point,historical
377,1862.0,0.34419827032934336,gcm data point,historical
378,1862.0,-1.2340592774527295,gcm data point,historical
379,1862.0,0.38877376894049576,gcm data point,historical
380,1862.0,-0.5880490527165421,gcm data point,historical
381,1862.0,-0.5299449178456825,gcm data point,historical
382,1862.0,-0.395127694980431,gcm data point,historical
383,1862.0,-0.7186341045392055,gcm data point,historical
384,1862.0,-0.8909548917467305,gcm data point,historical
385,1862.0,-1.660096998461654,gcm data point,historical
386,1862.0,-1.2631205743537066,gcm data point,historical
387,1862.0,-0.7481655013411341,gcm data point,historical
388,1862.0,-0.5232206769878758,gcm data point,historical
389,1862.0,-1.0076280392113404,gcm data point,historical
390,1862.0,-2.9797043719750036,gcm data point,historical
391,1862.0,-2.1674361657944132,gcm data point,historical
392,1862.0,0.16654573128965922,gcm data point,historical
393,1862.0,-2.1638551241452433,gcm data point,historical
394,1862.0,-0.23689871232534188,gcm data point,historical
395,1862.0,0.7977320169768518,gcm data point,historical
396,1862.0,-2.473662811620443,gcm data point,historical
397,1862.0,2.112954586176045,gcm data point,historical
398,1862.0,-3.971647131771192,gcm data point,historical
399,1862.0,-3.237690859458212,gcm data point,historical
400,1862.0,-0.22425825103573516,gcm data point,historical
401,1862.0,-1.042865577474231,gcm data point,historical
402,1862.0,-0.9826301636747985,gcm data point,historical
403,1863.0,-3.560293803948298,gcm data point,historical
404,1863.0,-2.733704627394161,gcm data point,historical
405,1863.0,-4.092239192861598,gcm data point,historical
406,1863.0,-1.624337108644795,gcm data point,historical
407,1863.0,-0.8793247969420008,gcm data point,historical
408,1863.0,1.0739876337311784,gcm data point,historical
409,1863.0,-0.3125716377227832,gcm data point,historical
410,1863.0,0.22530499158449402,gcm data point,historical
411,1863.0,0.8174957727031824,gcm data point,historical
412,1863.0,-1.0631050041089338,gcm data point,historical
413,1863.0,-0.5692602002711169,gcm data point,historical
414,1863.0,-0.5876719078478345,gcm data point,historical
415,1863.0,-1.0559243888932883,gcm data point,historical
416,1863.0,-1.2918769045946306,gcm data point,historical
417,1863.0,-0.07470835809090204,gcm data point,historical
418,1863.0,-1.7428735529251753,gcm data point,historical
419,1863.0,-0.945517263743227,gcm data point,historical
420,1863.0,-2.870893626762154,gcm data point,historical
421,1863.0,-2.3816824686294353,gcm data point,historical
422,1863.0,-0.940170240300688,gcm data point,historical
423,1863.0,0.2527740765776798,gcm data point,historical
424,1863.0,-2.518235438010322,gcm data point,historical
425,1863.0,-0.4156630212344794,gcm data point,historical
426,1863.0,0.27153991198463245,gcm data point,historical
427,1863.0,-1.5592985270477016,gcm data point,historical
428,1863.0,0.9051979107513262,gcm data point,historical
429,1863.0,-3.0224013890720585,gcm data point,historical
430,1863.0,-1.62768435226144,gcm data point,historical
431,1863.0,-0.8889945800972328,gcm data point,historical
432,1863.0,-0.6418971347833917,gcm data point,historical
433,1863.0,-0.6123215299719504,gcm data point,historical
434,1864.0,-2.225480554526598,gcm data point,historical
435,1864.0,-0.23631310861998145,gcm data point,historical
436,1864.0,-4.3419788177655505,gcm data point,historical
437,1864.0,-1.990755095403813,gcm data point,historical
438,1864.0,-0.2422331276470686,gcm data point,historical
439,1864.0,0.928662129376562,gcm data point,historical
440,1864.0,-0.28629435597520114,gcm data point,historical
441,1864.0,0.607743283443881,gcm data point,historical
442,1864.0,0.10015348791222323,gcm data point,historical
443,1864.0,-1.9403166577648676,gcm data point,historical
444,1864.0,-1.9620353997788698,gcm data point,historical
445,1864.0,-1.223935984443301,gcm data point,historical
446,1864.0,0.007614375434741305,gcm data point,historical
447,1864.0,-1.9536939634019745,gcm data point,historical
448,1864.0,-0.485451221005917,gcm data point,historical
449,1864.0,-1.1071333594067028,gcm data point,historical
450,1864.0,-1.9584768952603895,gcm data point,historical
451,1864.0,-1.3429501447665189,gcm data point,historical
452,1864.0,-3.291485603594765,gcm data point,historical
453,1864.0,-2.3448471612884987,gcm data point,historical
454,1864.0,-0.4465245946341838,gcm data point,historical
455,1864.0,-2.1702817729204753,gcm data point,historical
456,1864.0,-0.7507851873077698,gcm data point,historical
457,1864.0,-0.5149618627516475,gcm data point,historical
458,1864.0,-1.7777535288345234,gcm data point,historical
459,1864.0,0.5051789508813158,gcm data point,historical
460,1864.0,-2.2176651050235705,gcm data point,historical
461,1864.0,-1.8699754200217171,gcm data point,historical
462,1864.0,-0.879356262209626,gcm data point,historical
463,1864.0,-0.8453841342505939,gcm data point,historical
464,1864.0,-0.5884658019730296,gcm data point,historical
465,1865.0,-2.5720007068299537,gcm data point,historical
466,1865.0,-0.941819490881926,gcm data point,historical
467,1865.0,-4.064122234455567,gcm data point,historical
468,1865.0,-1.7482742043287658,gcm data point,historical
469,1865.0,-1.220402401892045,gcm data point,historical
470,1865.0,0.03483826267790846,gcm data point,historical
471,1865.0,-0.9768494093111144,gcm data point,historical
472,1865.0,-0.07393628805522212,gcm data point,historical
473,1865.0,0.5694648420580393,gcm data point,historical
474,1865.0,-1.7786316642637416,gcm data point,historical
475,1865.0,-2.507819707767567,gcm data point,historical
476,1865.0,0.06025766756192752,gcm data point,historical
477,1865.0,-1.1406374614844594,gcm data point,historical
478,1865.0,-0.9243061016059642,gcm data point,historical
479,1865.0,0.8854700632195431,gcm data point,historical
480,1865.0,-0.49184288564856615,gcm data point,historical
481,1865.0,-1.7436893680608136,gcm data point,historical
482,1865.0,-2.0338461063347495,gcm data point,historical
483,1865.0,-2.0572349277229023,gcm data point,historical
484,1865.0,-0.937423161915035,gcm data point,historical
485,1865.0,-0.4220781327271652,gcm data point,historical
486,1865.0,-1.1271558969967828,gcm data point,historical
487,1865.0,-0.1494369809902878,gcm data point,historical
488,1865.0,-2.0290728243893454,gcm data point,historical
489,1865.0,-0.4073925345259113,gcm data point,historical
490,1865.0,0.7880700371111402,gcm data point,historical
491,1865.0,-1.9253515501237075,gcm data point,historical
492,1865.0,-2.7417934873604963,gcm data point,historical
493,1865.0,-0.9284273920753208,gcm data point,historical
494,1865.0,-1.0584536552002533,gcm data point,historical
495,1865.0,-0.5480294227643867,gcm data point,historical
496,1866.0,-1.9169575220147408,gcm data point,historical
497,1866.0,-1.6049519209304322,gcm data point,historical
498,1866.0,-3.5539627461427585,gcm data point,historical
499,1866.0,-0.6785505026272176,gcm data point,historical
500,1866.0,-0.4835777623305262,gcm data point,historical
501,1866.0,-0.1348527046979484,gcm data point,historical
502,1866.0,1.080187717309684,gcm data point,historical
503,1866.0,0.8755835656000954,gcm data point,historical
504,1866.0,0.11453725111158519,gcm data point,historical
505,1866.0,-0.24510827940014224,gcm data point,historical
506,1866.0,-0.4734733430285587,gcm data point,historical
507,1866.0,0.7474347497781082,gcm data point,historical
508,1866.0,-0.4263264451728901,gcm data point,historical
509,1866.0,0.055274348528314476,gcm data point,historical
510,1866.0,-0.4583245374172975,gcm data point,historical
511,1866.0,-0.9755603743309962,gcm data point,historical
512,1866.0,-1.0025431104714926,gcm data point,historical
513,1866.0,-1.8775388710157017,gcm data point,historical
514,1866.0,-2.1197758952366144,gcm data point,historical
515,1866.0,-1.4717414127655388,gcm data point,historical
516,1866.0,-0.33623407248046533,gcm data point,historical
517,1866.0,-1.995231606477546,gcm data point,historical
518,1866.0,0.08005928052841682,gcm data point,historical
519,1866.0,0.3825956370499739,gcm data point,historical
520,1866.0,-0.9850275665182266,gcm data point,historical
521,1866.0,-0.46154537776408233,gcm data point,historical
522,1866.0,-3.0575990047318555,gcm data point,historical
523,1866.0,-2.5210094329727326,gcm data point,historical
524,1866.0,-1.2416603018368733,gcm data point,historical
525,1866.0,-2.4436744835962827,gcm data point,historical
526,1866.0,0.3199039282613967,gcm data point,historical
527,1867.0,-2.566025458525246,gcm data point,historical
528,1867.0,-2.3157458657798315,gcm data point,historical
529,1867.0,-4.102391855664564,gcm data point,historical
530,1867.0,0.05516076034166417,gcm data point,historical
531,1867.0,-0.5523608968766212,gcm data point,historical
532,1867.0,-0.27364733921172046,gcm data point,historical
533,1867.0,1.1422544211937407,gcm data point,historical
534,1867.0,-0.19272058868074282,gcm data point,historical
535,1867.0,0.5227866198835045,gcm data point,historical
536,1867.0,-2.244268054261738,gcm data point,historical
537,1867.0,-1.2138986813315569,gcm data point,historical
538,1867.0,0.9443271839782597,gcm data point,historical
539,1867.0,-0.8145970786414409,gcm data point,historical
540,1867.0,-0.23276110285206641,gcm data point,historical
541,1867.0,-1.2485602728552863,gcm data point,historical
542,1867.0,-2.223478072208195,gcm data point,historical
543,1867.0,-0.8604555200090545,gcm data point,historical
